Group ID,Dataset,Entity ID,Entity name,address,city,company_owner,country,email,industry_sector,phone,Group size,Name similarity,Relatedness,Explanation
332,D2,1143,Innovate Systems,204 Tech Park,Innovate City,Alex Innovate,Techland,contact@innovatesystems.com,Technology,1234567894,3,0.8518518518518517,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
332,D1,1147,Innovate Systems Inc.,456 Innovation Blvd,Innovate City,Alex Innovator,TechLand,support@innovatesystems.com,Technology,1122334455,3,0.8518518518518517,8,"Entities share the same industry, country, and partial name, suggesting a strong connection."
464,D1,1639,Taste Buds,162 Gourmet Rd,Food City,Alexis Fry,Culinaryland,hello@tastebuds.com,Food & Beverage,1556677889,3,0.8518518518518517,0,"Earth's Bounty and Earthly Farms are unrelated; different names, addresses, owners, and sectors."
464,D2,1616,Taste Buds,144 Gourmet St,Foodville,Chef Savory,Cuisineland,hello@tastebuds.com,Food & Beverage,8899001122,3,0.8518518518518517,0,"Earth's Bounty and Earthly Farms are unrelated; different names, addresses, owners, and sectors."
464,D2,1618,Taste Budz,321 Savory Lane,Culinary City,Chef Spice,Foodland,contact@tastebudz.com,Food & Beverage,6677889903,3,0.8518518518518517,0,"Earth's Bounty and Earthly Farms are unrelated; different names, addresses, owners, and sectors."
293,D2,955,Green Tech Innovators,202 Solar St,Eco City,Eco Leader,Sustainland,info@greentechinnovators.com,Technology,9876543215,6,0.8539682539682539,3,"BuildTech and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
293,D2,1009,GreenTech Innovations,789 Green Ave,Eco City,Eco Innovator,EcoLand,info@greentech.innovations,Technology,2223344561,6,0.8539682539682539,3,"BuildTech and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
293,D1,1016,GreenTech Innovatons,808 Green St,TechCity,Jamie Innovator,TechLand,support@greentechinnovations.com,Technology,6677889900,6,0.8539682539682539,3,"BuildTech and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
293,D2,1010,GreenTech Innovatons,123 Green St.,EcoCity,Eco Holdings,GreenLand,contact@greentech.com,Renewable Energy,9900556677,6,0.8539682539682539,3,"BuildTech and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
293,D1,1017,GreenTech Innovators,300 Innovation Dr.,Tech City,Taylor Green,Innovatia,contact@greentech.com,Technology,1778899001,6,0.8539682539682539,3,"BuildTech and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
293,D2,1011,GreenTech Innovators,369 Eco Blvd,Green City,Taylor Green,EcoLand,info@greentech.com,Renewable Energy,3344556677,6,0.8539682539682539,3,"BuildTech and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
462,D1,1629,Sustainable Power Co.,203 Solar Street,Eco City,James Smith,GreenLand,support@sustainablepower.com,Energy,2345678904,3,0.8559523809523809,0,"Dynamic Solutions and Dynamic Tech Solutions are unrelated; different names, addresses, owners, and sectors."
462,D1,1630,Sustainable Power Ltd,303 Solar Blvd,EcoCity,Mr. Eco Warrior,GreenLand,info@sustainablepower.com,Energy,6644332214,3,0.8559523809523809,0,"Dynamic Solutions and Dynamic Tech Solutions are unrelated; different names, addresses, owners, and sectors."
462,D2,1609,Sustainable Power Ltd,456 Green Road,Eco Town,Evan Green,Greenland,support@sustainablepower.com,Energy,9876543213,3,0.8559523809523809,0,"Dynamic Solutions and Dynamic Tech Solutions are unrelated; different names, addresses, owners, and sectors."
230,D1,749,FinServe Bank,808 Money St,Finance City,Morgan Cash,Bankland,contact@finserve.com,Finance,8899001122,4,0.8571428571428571,2,"BrightLearn and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
230,D2,764,FinServe Bank,1100 Money St,Finance City,Alex Finance,Bankland,contact@finservebank.com,Finance,1213141516,4,0.8571428571428571,2,"BrightLearn and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
230,D1,750,FinServe Banking,1200 Money Ave,Finance City,Morgan Cash,Bankland,info@finservebanking.com,Finance,9900112233,4,0.8571428571428571,2,"BrightLearn and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
230,D2,765,FinServe Banking,606 Money St,Bank City,Lisa Wealth,Wealthland,contact@finserve.com,Finance,7788990010,4,0.8571428571428571,2,"BrightLearn and Bright Future have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
301,D1,1058,Healing Hands,309 Wellness Way,Health City,Dr. Comfort,Careland,contact@healinghands.com,Healthcare,3344556680,3,0.8571428571428571,7,"Entities share the same industry, city, and partial address, suggesting a possible connection."
301,D2,1052,Healing Hands,104 Wellness Blvd,HealthCity,Emily Health,CareLand,support@healinghands.com,Healthcare,4567890126,3,0.8571428571428571,7,"Entities share the same industry, city, and partial address, suggesting a possible connection."
301,D1,1060,Healing Hands Co.,815 Health Blvd,Health City,Wellness Guide,Healthland,hello@healinghands.health,Healthcare,9988776660,3,0.8571428571428571,7,"Entities share the same industry, city, and partial address, suggesting a possible connection."
40,D1,100,AquaPure Waterworks,500 Water Lane,Hydro City,Patricia Waters,Waterland,service@aquapure.com,Utilities,4455667788,4,0.8571428571428572,2,"AquaPure Industries and AquaPure Systems have similar names and are in the water management industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
40,D2,103,AquaPure Waterworks,210 Aqua Lane,Watertown,River Brooks,Hydroland,contact@aquapure.water,Utilities,9988776655,4,0.8571428571428572,2,"AquaPure Industries and AquaPure Systems have similar names and are in the water management industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
40,D2,104,AquaPure Waterworks Inc.,654 Aqua Ave,Watertown,River Brooks,Hydroland,contact@aquapure.water,Utilities,9988776655,4,0.8571428571428572,2,"AquaPure Industries and AquaPure Systems have similar names and are in the water management industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
40,D1,101,AquaPure Waterworks Ltd.,654 Waterway Blvd,HydroCity,Jordan River,Aquaterra,contact@aquapure.com,Utilities,3344556678,4,0.8571428571428572,2,"AquaPure Industries and AquaPure Systems have similar names and are in the water management industry, but have different addresses, owners, and contact information, indicating they are likely unrelated."
338,D1,1170,Innovative Motors,670 Drive St,Auto City,Car Creator,Carland,contact@innovativemotors.auto,Automotive,9134567894,3,0.8596491228070176,2,Entities are in different industries and countries.
338,D2,1166,Innovative Motors,1005 Drive Lane,AutoCity,Jill Red,CarLand,contact@innovativemotors.com,Automotive,123456789,3,0.8596491228070176,2,Entities are in different industries and countries.
338,D2,1167,Innovative Motors Inc.,1005 Drive Lane,AutoCity,Jill Red,CarLand,info@innovativemotors.com,Automotive,123456789,3,0.8596491228070176,2,Entities are in different industries and countries.
406,D1,1386,Retail Revolution,1300 Shop Ave,Retail City,Retail Leader,Shopland,contact@retailrevolution.com,Retail,8877665544,3,0.8596491228070176,0,"Creative Designs and Design Masters are unrelated; different names, addresses, owners, and sectors."
406,D2,1398,Retail Revolution,808 Shop St,Retail City,Kate Seller,Shopland,contact@retailrevolution.retail,Retail,1234567890,3,0.8596491228070176,0,"Creative Designs and Design Masters are unrelated; different names, addresses, owners, and sectors."
406,D2,1399,Retail Revolution Ltd.,555 Shop Ave,Retail City,Retail Queen,Shopland,support@retailrevolution.ltd,Retail,9988776677,3,0.8596491228070176,0,"Creative Designs and Design Masters are unrelated; different names, addresses, owners, and sectors."
442,D1,1540,Solar Innovations,18 Solar Street,Sunnytown,Jordan Green,EcoNation,info@solarinnovations.com,Energy,1122334458,4,0.8640350877192984,0,"Digital Innovators Co. and Digital Media Group are unrelated; different names, addresses, owners, and sectors."
442,D2,1541,Solar Innovations,18 Solar St,Greenville,Jamie Green,EcoLand,contact@solarinnovations.com,Energy,9876543210,4,0.8640350877192984,0,"Digital Innovators Co. and Digital Media Group are unrelated; different names, addresses, owners, and sectors."
442,D2,1542,Solar Innovations Inc,123 Solar Ave,Sunnytown,Jamie Green,EcoLand,support@solarinnovations.com,Energy,1901987654,4,0.8640350877192984,0,"Digital Innovators Co. and Digital Media Group are unrelated; different names, addresses, owners, and sectors."
442,D2,1543,Solar Innovations Ltd,306 Solar Blvd,EcoCity,Ms. Solar Innovator,GreenLand,innovations@solar.com,Energy,6644332217,4,0.8640350877192984,0,"Digital Innovators Co. and Digital Media Group are unrelated; different names, addresses, owners, and sectors."
282,D2,916,Green Energy Corp,456 Solar St,Eco Town,Eco Green,Sustainia,contact@greenenergy.com,Energy,1555987654,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
282,D1,923,Green Energy Corp.,404 Solar Street,Energize,Sunny Power,Powerland,contact@greenenergy.com,Energy,8889990000,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
282,D2,917,Green Energy Corp.,789 Solar Ave,Eco City,Alex Green,Greenland,info@greenenergy.com,Renewable Energy,1234567890,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
282,D1,966,GreenEnergy Co,101 Solar Way,Sunnytown,Sunny Ray,Renewalia,info@greenenergy.com,Energy,2233445566,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
282,D2,967,GreenEnergy Co.,45 Solar Street,Sunnytown,Alice Green,EcoLand,contact@greenenergy.com,Energy,9876543210,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
282,D1,968,GreenEnergy Corp,456 Solar St,Sun City,Ethan Green,Energia,contact@greenenergy.com,Energy,6600987654,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
282,D2,968,GreenEnergy Corp,100 Solar St,SunCity,Ethan Green,EcoLand,info@greenenergy.eco,Energy,9876543210,7,0.8654475732600736,3,"BuildSmart Constructors and BuildLand Architects have similar names but differ in address, company owner, country, email, and phone number, indicating they are likely unrelated."
224,D1,741,FinSecure Bank,505 Money Ave,Banktown,Banker Rich,Finland,contact@finsecure.fin,Finance,1334455667,4,0.8666666666666666,2,"BrightFuture Energy and Bright Future have similar names but differ in address, company owner, country, email, and industry sector, indicating they are likely unrelated."
224,D2,756,FinSecure Bank,202 Money Ave,FinanceCity,Jordan Banker,FinanceLand,contact@finsecurebank.com,Finance,5566778899,4,0.8666666666666666,2,"BrightFuture Energy and Bright Future have similar names but differ in address, company owner, country, email, and industry sector, indicating they are likely unrelated."
