name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
AgriGrow,Agriculture,321 Farm Lane,AgriCity,FarmLand,contact@agrigrow.com,9988776655,Alex Farmer,0,0,0,0,0
ConstructCo Enterprizes,Construction,1212 Enterprise Blvd,Enterprise City,USA,contact@constructco.enterprises,1314151617,Enterprise Builder,0,0,0,0,0
TravelEase Agency,Travel,606 Journey St,Travel City,Wanderland,support@travelease.com,7788990011,Patricia Travel,0,0,0,0,0
EcoTech Solutions,Energy,17 Wind Ave,Greenville,EcoLand,support@ecotechsolutions.com,9876543212,Alexis Green,0,0,0,0,0
StyleTrend Fashion,Fashion,852 Trendy Ave,Fashion City,Stylia,support@styletrend.fash,1990010112,Designer Diva,0,0,0,0,0
Health First,Healthcare,789 Wellness Blvd,Health City,Careland,contact@healthfirst.com,3030303030,Dr. Care,0,0,0,0,0
GreenEnergy Solutions,Energy,1010 Solar St,Eco City,Greenland,contact@greenenergy.com,1112131415,Jordan Green,3,4,3,2,3
EcoLiving Homes,Real Estate,369 Eco Street,Green City,EcoLand,info@ecoliving.homes,2223344556,Eco Builder,0,0,0,0,0
Clean Energy Corp,Energy,1313 Solar Blvd,Sunnytown,EcoNation,info@cleanenergy.com,1122334461,Alex Green,0,0,0,0,0
UrbanEats Catering,Food Services,321 Gourmet St,Foodville,TasteLand,info@urbaneats.com,3456789012,Jordan Cook,0,0,0,0,0
FinGuard,Finance,106 Wealth Ave,Finance Town,Wealthland,info@finguard.com,1556677228,Taylor Rich,0,0,0,0,0
Foodie Delights,Food & Beverage,202 Gourmet Ave,Tastetown,Flavorland,hello@foodiedelights.food,9900667788,Chef Tasty,0,0,0,0,0
Eco Warriors,Environment,3001 Green St,Eco City,EcoNation,contact@ecowarriors.com,7700334456,Eco Holdings,0,0,0,0,0
Harvest Innovations,Agriculture,323 Harvest Rd,FarmVille,AgriLand,info@harvestinnovations.com,9900111124,Liam Farm,0,0,0,0,0
Green Energy Solutions,Renewable Energy,4444 Solar Ave.,Eco Town,Greenland,solutions@greenenergy.com,1234567894,Ella Green,0,0,0,0,0
Green Energy Corp,Energy,200 Solar Ave,Sunnytown,EcoLand,info@greenenergy.com,9876543210,Sam Green,0,0,0,0,0
CareFirst Medical,Healthcare,1010 Care Blvd,Health City,Medica,contact@carefirst.com,1555765432,Dr. Heal Good,0,0,0,0,0
Green Future Innovations,Renewable Energy,2222 Windy Way,Eco Town,Greenland,innovations@greenfuture.com,1234567896,Ella Green,0,0,0,0,0
AutoDrive Innovations,Automotive,810 Drive Lane,Autotown,Japan,innovate@autodrive.motors,6677889907,Drive Fast,0,0,0,0,0
TechPioners,Technology,111 Innovate Blvd,TechCity,InnovateLand,contact@techpioneers.com,3456789012,Jamie Innovator,0,0,0,0,0
SafeBuild Co.,Construction,456 Safety St,Secure City,USA,contact@safebuild.co,2001122334,Safety First,0,0,0,0,0
AgriGrow,Agriculture,500 Farm Lane,Agri Town,Farmia,info@agrigrow.com,2233445566,Jamie Farmer,0,0,0,0,0
Harvest Organics,Agriculture,713 Farm Lane,Harvest,Agroland,info@harvestorganics.com,1112131420,Farmer Organic,0,0,0,0,0
TechnoCorp,Technology,2000 Innovation Ave,Techville,Techland,info@technocorp.tech,1555000555,Alex Johnson,0,0,0,0,0
AgriCorp,Agriculture,789 Farm Rd,Harvest City,Agroland,support@agricorp.com,1122334455,Chris Farmer,0,0,0,0,0
Sportify,Sports,1400 Fitness Rd,Sport City,Athletica,info@sportify.com,2223344556,Mr. Athlete,0,0,0,0,0
FashionForward,Fashion,987 Style St,Fashion City,Trendland,info@fashionforward.trend,1555321987,Anna Trend,0,0,0,0,0
EcoLife Enterprises,Consumer Goods,111 Green Street,EcoCity,EcoLand,enterprises@ecolife.com,9900112240,Taylor Branch,0,0,0,0,0
WellnessFirst Health,Healthcare,1400 Wellness Way,HealthCity,HealthLand,contact@wellnessfirst.com,9900555566,Lucas Health,0,0,0,0,0
FinTech Solutions,Finance,147 Money St,Finance City,Bankland,info@fintechsolutions.com,2340987654,Finance Group,0,0,0,0,0
AutoDrive,Automotive,951 Motorway,Autoville,Driveland,support@autodrive.auto,8899001122,Sam Driver,0,0,0,0,0
Fashion Forward,Fashion,987 Style Ave,Trend City,Stylia,contact@fashionforward.com,1333444555,Ms. Trend Setter,0,0,0,0,0
AquaPure Waterworks Inc.,Utilities,654 Aqua Ave,Watertown,Hydroland,contact@aquapure.water,9988776655,River Brooks,0,0,0,0,0
TravelWise Agency,Travel,909 Explore Ave,Adventure City,Traveland,support@travelwise.com,9012345678,Liam Anderson,0,0,0,0,0
Wellness Center,Healthcare,102 Wellness Blvd,HealthCity,CareLand,info@wellnesscenter.com,4567890124,Sarah Health,0,0,0,0,0
SmartTech,Technology,1010 Tech Ave,Techville,Innovatia,info@smarttech.inn,9876543220,Tech Savvy,0,0,0,0,0
GreenTech Innovations,Technology,1300 Venture St.,TechVille,TechLand,contact@greentechinnovations.com,9900223355,Morgan Green,0,0,0,0,0
Builder's Choice,Construction,1010 Construct Road,Construct City,Buildland,support@builderschoice.com,1122334455,Morgan Construct,0,0,0,0,0
GreenWave Technologies,Technology,707 Wave St.,WaveCity,GreenLand,info@greenwave.com,9900334455,Wave Green,0,0,0,0,0
Quantum Solutions,Information Technology,129 Innovation Drive,Techville,Futuristan,support@quantumsolutions.com,1234567896,Alexis Quantum,0,0,0,0,0
TechSolutions,Technology,123 Tech Park,Innovate City,Techland,info@techsolutions.com,2022233344,John Tech,0,0,0,0,0
Health Solutons Limited,Healthcare,812 Health Blvd,Health City,Healthland,info@healthsolutions.health,9988776657,Caregiver Heal,0,0,0,0,0
SolarWave Energy,Energy,400 Solar Ave,Sunnytown,Solaria,info@solarwave.energy,9988776655,Sunny Ray,0,0,0,0,0
Auto Innovators,Automotive,654 Drive Ln,Motor City,Autoland,info@autoinnovators.com,5566778899,Motor Master,0,0,0,0,0
Quantum Enterprises,Information Technology,133 Innovation Drive,Techville,Futuristan,help@quantumenterprises.com,1234567800,Casey Quantum,0,0,0,0,0
Chic Creations,Fashion,511 Style Ave,Trendtown,Fashionland,info@chiccreations.com,1334455671,Chic Designer,1,0,1,2,1
FoodiesHub,Food Services,444 Culinary Ct,FlavorTown,TasteLand,contact@foodieshub.com,7788990011,Ivy Chef,0,0,0,0,0
Tech Innovators Inc.,Technology,123 Silicon Ave,Techville,Innovatia,info@techinnovators.com,1234567890,Alex Tech,0,0,0,0,0
Digital Ventures,Technology,951 Tech Park,Innovation City,Techland,contact@digitalventures.com,1122446688,Alex Digital,0,0,0,0,0
Media Masters,Media,707 Broadcast Ave,Mediaville,Broadcastia,contact@mediamasters.com,8899001122,Sam Broadcaster,0,0,0,0,0
UrbanBuild Partners,Construction,1515 Builder Avenue,Constructopolis,Buildland,partners@urbanbuild.com,2233445575,Taylor Mason,15,12,10,8,11
Travel Explore,Travel,333 Adventure Rd,Explore City,Wanderland,contact@travelexplore.com,2333444555,Marco Polo,0,0,0,0,0
FreshEats,Food & Beverage,405 Market Street,Food Town,GourmetLand,support@fresheats.com,1122334460,Jordan Cook,0,0,0,0,0
FinServe,Finance,77 Money Blvd,Financeville,Bankland,contact@finserve.com,1314151617,Cash Flow,0,0,0,0,0
Creative Solutions,Technology,789 Tech Avenue,Innovate City,TechLand,info@creativesolutions.com,1122334455,Jamie Creator,0,0,0,0,0
Tasteful Treats,Food & Beverage,789 Savory Ln,Culinary City,Foodland,info@tastefultreats.com,6677889906,Chef Spice,0,0,0,0,0
SolarFarms,Renewable Energy,321 Solar Blvd,Sun City,Solaria,contact@solarfarms.sol,9988776655,David Sun,0,0,0,0,0
UrbanEats,Food & Beverage,369 Urban Ave,Flavor Town,Culinary,hello@urbaneats.com,8800223344,Emma Cook,2,2,2,2,2
FinTech Innovations,Finance,321 Money St,Finance City,FinanceLand,contact@fintech.com,15005554321,Finance Group,0,0,0,0,0
BuildFuture,Construction,9000 Future Ave,FutureCity,FutureLand,contact@buildfuture.com,8901234567,Hank Pink,0,0,0,0,0
Eco Energy,Energy,789 Solar Street,Sun City,Energland,info@ecoenergy.energy,4445556667,Energy Master,0,0,0,0,0
Vogue Ventures,Retail,412 Style Avenue,Fashion City,Trendland,contact@vogueventures.retail,5566778893,Morgan Style,0,0,0,0,0
GreenTech Solutions,Technology,207 Tech Avenue,TechVille,TechLand,info@greentechsolutions.com,9900223351,Chris Green,0,0,0,0,0
HydroFlow Systems,Utilities,123 River Road,Watertown,Hydroland,info@hydroflow.water,9988776655,Lake Brooks,0,0,0,0,0
BuildSmart Innov8tions Ltd.,Construction,203 Build Lane,Constructopolis,Buildland,innov8tions@buildsmart.com,6667778889,Builder Alice,0,0,0,0,0
Media Masters,Media,753 Broadcast Blvd,Mediapolis,Newscountry,contact@mediamasters.media,6677889900,News Anchor,0,0,0,0,0
Health First,Healthcare,303 Wellness Way,Health City,Careland,support@healthfirst.com,3456789012,Taylor Health,0,0,0,0,0
Auto Innovators Ltd,Automotive,609 Drive Ave,Car City,Autoland,ltd@autoinnovators.auto,5678901240,Auto Leader,0,0,0,0,0
SkyHigh,Aerospace,400 Flight Ave,AeroCity,SkyLand,info@skyhigh.com,3456789012,Chris Pilot,0,0,0,0,0
Sustainable Solutions,Energy,303 Eco Road,Green City,Sustainland,info@sustainablesolutions.com,9876543210,Taylor Green,0,0,0,0,0
Foodies Delight,Food & Beverage,700 Gourmet Rd,Taste City,Flavorland,contact@foodiesdelight.com,1444555666,Jamie Cook,0,0,0,0,0
Innovate Creators,Technology,321 Creative Rd,Techville,InnovateLand,hello@innovatecreators.com,1234567898,Jordan Creative,0,0,0,0,0
LearnSmart,Education,5030 Knowledge St,Learnville,EduNation,support@learnsmart.com,6677889903,Dr. Bright,0,0,0,0,0
Foodies Delight,Food & Beverage,222 Gourmet St,Food City,Culinaryland,contact@foodiesdelight.cul,2122232425,Culinary Group,0,0,0,0,0
BlueSky Tech,Technology,101 Cloud St,Innovate City,Techland,support@blueskytech.com,4455667897,Sky Net,0,0,0,0,0
ConstructiveDesigns,Construction,10002 Constructive Rd,ConstructCity,BuildLand,contact@constructivedesigns.com,9012345678,Ivy Cyan,0,0,0,0,0
Style Innovators,Retail,655 Style St,Fashion City,Trendland,hello@styleinnovators.com,5566778898,Fashion Leader,0,0,0,0,0
MediCare Associates,Healthcare,916 Health St,Care City,Healthland,associates@medicare.com,6676543217,Dr. Healing,0,0,0,0,0
Fashion Forward,Retail,56 Style Blvd,FashionCity,StyleLand,contact@fashionforward.com,5566778899,Style Group,0,0,0,0,0
Fashion Forward,Fashion,303 Style Ave,Fashion City,Trendland,hello@fashionforward.com,6677889900,Alex Designer,0,0,0,0,0
Property Insights,Real Estate,1111 Property Blvd,Realty City,UAE,info@propertyinsights.com,6655443322,John Nelson,0,0,0,0,0
Skyline Airlines,Transportation,1300 Aviation Blvd,Flight City,Airland,contact@skyline.com,1912345678,Avery Sky,0,0,0,0,0
Fashion Forward,Retail,101 Style Street,Fashionville,Trendland,contact@fashionforward.com,9988776655,Mr. Chic,0,0,0,0,0
Adventure Seekers,Travel,123 Wander Way,Adventure City,Traveland,seekers@adventure.com,7788996677,Jordan Explorer,0,0,0,0,0
GreenFields,Agriculture,224 Farm Lane,Agri Town,Farmland,info@greenfields.com,1667788992,Crop Master,0,0,0,0,0
Fashion Forward,Fashion,404 Style Rd,Trendville,Fashionland,info@fashionforward.style,9900889900,Style Icon,0,0,0,0,0
Eco Power Systems,Energy,456 Wind Ave.,Sunville,EcoLand,info@ecopower.com,8800123457,Eco Innovations,0,0,0,0,0
Wellness Health Group,Healthcare,601 Health St,Wellness City,HealthLand,contact@wellnesshealth.com,6611223345,Dr. Health Expert,0,0,0,0,0
TravelNest,Travel,16000 Journey Rd,Travel City,Voyageland,info@travelnest.com,9988776560,Patricia T. Globe,0,0,0,0,0
AgriGrowth Farms,Agriculture,500 Harvest Road,FarmVille,AgriLand,contact@agrigrowth.com,5678901234,Farmer Green,3,0,1,0,2
Travel Ventures,Travel,852 Adventure Road,Explore City,Wanderland,info@travelventures.com,2233445566,Morgan Journey,0,0,0,0,0
EduFuture,Education,404 Knowledge St,Learnville,EduNation,contact@edufuture.com,5566778899,David Brown,0,0,0,0,0
AdventureAdvisors,Travel,951 Journey Road,Travel City,Wanderland,support@adventureadvisors.travel,8899001122,Alex Explorer,0,0,0,0,0
Auto Innovate,Automotive,951 Drive Ln,AutoCity,MotorLand,support@autoinnovate.com,7788990011,Motor Corp,0,0,0,0,0
Fashion Forward,Fashion,707 Style Ave,Fashion City,Trendland,info@fashionforward.com,1620123456,Pat Fashion,0,0,0,0,0
FinSecure,Finance,13000 Money St,Finance City,Bankland,info@finsecure.com,9988776522,Taylor F. Cash,0,0,0,0,0
BuildIt,Construction,456 Builder Blvd,Construct City,Buildland,support@buildit.construct,1122334455,Chris Builder,0,0,0,0,0
Urban Developers,Construction,800 Build Street,UrbanCity,ConstructLand,contact@urbandevelopers.com,667788990,Grace Builder,0,0,0,0,0
Innovative Solutions,Technology,610 Silicon St,Techville,Innovatia,contact@innovativesolutions.com,7788990055,Mr. Solution,0,0,0,0,0
EduTech Innovators,Education,33 Knowledge Rd,Learn City,Educatia,info@edutech.com,6677889900,Alex Scholar,0,0,0,0,0
TechInnovate,Technology,1300 Innovation Dr,TechVille,TechLand,info@techinnovate.com,9900555500,Taylor Innovate,0,0,0,0,0
Tech Innovators,Technology,123 Silicon Ave,Tech City,Innovatia,info@techinnovators.tech,1234567890,Alice Johnson,0,0,0,0,0
AutoDrive Motors,Automotive,456 Drive Blvd,Auto City,Carland,info@autodrive.com,9012345678,Mr. Driver,0,0,0,0,0
SmartEdu,Education,5030 Knowledge St,Learnville,EduNation,info@smartedu.com,6677889903,Ms. Wise,0,0,0,0,0
Green Energy Corp,Energy,12 Greenway Blvd,Eco City,Sustainia,info@greenenergycorp.com,9876543210,Frank Green,0,0,0,0,0
Tech Pioneers,Technology,1200 Future Dr,Tech City,Innovatia,contact@techpioneers.com,1234567890,Sam Future,0,0,0,0,0
EcoBuild Solutions,Construction,123 Green St,Eco City,Buildland,contact@ecobuildsolutions.com,2233445566,Taylor Green,0,0,0,0,0
Innovative Learning Co.,Education,1150 Knowledge Rd,Learnville,EduNation,info@innovlearn.co,1555000447,Jordan W.,0,0,0,0,0
TechInnov8ors,Technology,15005 Pioneer Road,Tech City,Techland,info@techinnov8ors.tech,1555000989,Jordan Wise,0,0,0,0,0
GreenLeaf Ventures,Agriculture,600 Greenway,Agri City,Greentopia,info@greenleaf.com,1555444001,Leafy Green,0,0,0,0,0
Media Masters,Media,808 Broadcast Blvd,Media City,Infotainland,info@mediamasters.com,8899001122,News Anchor,0,0,0,0,0
Innovatech,Technology,654 Tech Lane,Techville,Innovatia,hello@innovatech.com,1234567894,Morgan Smith,0,0,0,0,0
Green Energy Solutions,Energy,456 Solar Ave,Sunnytown,EcoLand,info@greenenergy.com,1909876543,Sam Green,0,0,0,0,0
Wellness Hub,Healthcare,301 Wellness Blvd,Health City,Careland,contact@wellnesshub.care,1987654322,Jane Smith,0,0,0,0,0
Eco Warriors,Environmental,101 Green Street,Eco City,Greenland,contact@ecowarriors.green,5556667778,Eco Leader,0,0,0,0,0
BuildLand Enterprises,Construction,123 Builder St,Construct City,Buildland,info@buildlandenterprises.com,2233445566,Jamie Construct,0,0,0,0,0
Health & Wellness Partners,Healthcare,987 Wellness Way,Health City,Wellland,partners@healthwellnessco.com,4455667788,Taylor Health,0,0,0,0,0
Media Connect,Media,951 Broadcast Ln,Media City,Broadcastland,contact@mediaconnect.com,1011121314,Casey Media,0,0,0,0,0
TasteBuds,Food & Beverage,1400 Taste Road,FoodCity,TasteLand,contact@tastebuds.com,2233445566,Chef Taste,1,2,1,1,2
TravelWorld Agency,Travel,909 Adventure St,Travel City,Wanderland,support@travelworld.travel,1122334511,Globe Trotter,0,0,0,0,0
AgriTech Solutions,Agriculture,123 Agri Road,Harvest Town,USA,support@agritechsolutions.com,4455667788,Farmer Fields Jr.,0,0,0,0,0
TechFuture,Technology,116 Innovate Blvd,TechCity,InnovateLand,future@techfuture.com,3456789017,Jamie Innovator,0,0,0,0,0
BuildSmart,Construction,303 Construct Rd,Build City,Constructia,info@buildsmart.com,1555666777,Jordan Builder,0,0,0,0,0
Healthy Living Co.,Healthcare,301 Wellness Blvd,Health City,Careland,contact@healthyliving.com,1122334456,Jamie Wellness,0,0,0,0,0
Wellness Care Group,Healthcare,123 Wellness Ave,Wellness City,Healthland,info@wellnesscare.com,1122334455,Alex Well,0,0,0,0,0
Fashion Forward,Retail,789 Style St,Fashion City,StyleLand,support@fashionforward.com,1112131415,Style Group,0,0,0,0,0
RetailMart,Retail,909 Shop Blvd,Retail City,MarketLand,info@retailmart.com,1101122334,Seller Trade,2,1,0,0,3
Eco Innovations Ltd.,Energy,789 Solar Road,Eco Town,Sustainia,support@ecoinnovations.com,6667778884,Eco Warrior,0,0,0,0,0
Logistics Experts,Logistics,909 Transport Rd,Logistic City,Logiland,hello@logisticsexperts.log,2345678902,Mover Transport,0,0,0,0,0
TechSolutions,Technology,700 Tech Park,InnovateCity,TechLand,support@techsolutions.com,9900222200,Taylor Smith,0,0,0,0,0
AgriLand Co.,Agriculture,325 Harvest Rd,FarmVille,AgriLand,hello@agriland.com,9900111126,Ethan Farm,0,0,0,0,0
SkyHigh Innovations,Aerospace,101 Skyway Blvd.,AeroCity,Skyland,info@skyhighinnovations.com,9900334456,Samantha Blue,0,0,0,0,0
FinSecure,Finance,404 Money St,Finance City,Moneyland,support@finsecure.com,1689012345,Jordan Finance,0,0,0,0,0
FinServe Group,Finance,159 Money Street,Finance City,Wealthland,contact@finservegroup.com,2233445566,Casey Wealth,0,0,0,0,0
Eco-Friendly Goods,Retail,808 Green Street,Eco City,Sustainland,contact@ecofriendlygoods.com,8899001122,Green Advocate,0,0,0,0,0
Fashion Forward,Retail,159 Style St,Fashion City,Trendland,info@fashionforward.com,5566778899,Alex Trend,0,0,0,0,0
MediCare Solutions,Healthcare,309 Wellness Way,Healthville,Mediland,support@medicaresolutions.com,4455667788,Alex Health,0,0,0,0,0
Green Energy Partners,Energy,789 Solar Road,Eco Town,Sustainia,partners@greenenergypartners.com,6667778888,Eco Warrior,0,0,0,0,0
EcoDrive Motors Ltd,Automotive,505 Drive Blvd,Motor City,Autoland,contact@ecodrive.com,4400667789,Noah Drive,3,2,1,2,3
BuildTech Solutions,Construction,404 Build Blvd,Construct City,Buildland,info@buildtechsolutions.build,7890123456,Build Master,0,0,0,0,0
Urban Developers,Construction,654 Build St,Construct City,BuildLand,info@urbandevelopers.com,1889900112,Alex Builder,0,0,0,0,0
Smart Homes,Real Estate,987 Home St,Living City,Homeland,info@smarthomes.com,1667788997,Jamie Home,0,0,0,0,0
Eco Holdings Group,Renewable Energy,123 Green St.,EcoCity,GreenLand,group@ecoholdings.com,9900556677,Eco Holdings,0,0,0,0,0
AgriFuture Farms,Agriculture,321 Harvest Ln.,FarmVille,AgriLand,contact@agrifuturefarms.com,5500556677,Farmer Joe,0,0,0,0,0
HomeComfort,Home & Living,909 Cozy Corner,HomeTown,ComfortLand,contact@homecomfort.com,1011121314,Leo Comfort,0,0,0,0,0
Blue Sky Tech,Technology,666 Sky Lane,Cloud City,Skyland,contact@blueskytech.com,7788990011,Chris Blue,0,0,0,0,0
Renewable Innovations,Energy,302 Solar Ave,EcoTown,Greenland,info@renewableinnovations.com,9900334464,Emily Green,0,0,0,0,0
EduFuture Academy,Education,101 Learning Ln,EduCity,EduLand,info@edufutureacademy.com,6677889900,Chris Educator,0,0,0,0,0
HealthFirst,Healthcare,303 Wellness Way,Health City,Mediland,contact@healthfirst.med,2233445566,Wellness Group,0,0,0,0,0
AutoDrive,Automotive,1010 Motorway,Auto City,Carland,contact@autodrive.com,1889900112,Drive Expert,0,0,0,0,0
HabitatHomes,Real Estate,66 Living St,HomeCity,Houseland,contact@habitathomes.com,1213141527,Space Creator,0,0,0,0,0
Learning Leaders,Education,909 Knowledge Road,Edu City,Learnland,info@learningleaders.edu,4445556667,Edu Innovator,0,0,0,0,0
Health Plus,Healthcare,313 Wellness Way,Health City,Careland,info@healthplus.com,3344556682,Dr. Well,0,0,0,0,0
Innovative Builders,Construction,328 Builder Street,Constructopolis,Buildland,info@innovative.builders,5566778896,Jordan Taylor,0,0,0,0,0
Techno Solutions,Technology,123 Tech Park,Innovate City,TechLand,info@technosolutions.com,1234567895,Sam Tech,0,0,0,0,0
Solar Innovations,Energy,1111 Sun Blvd,Solar City,EcoLand,support@solarinnovations.com,1555666888,Morgan Ray,0,0,0,0,0
Foodies Delight,Food & Beverage,900 Gourmet St,Foodville,TasteLand,support@foodiesdelight.com,7788990011,Jamie Cook,0,0,0,0,0
FashionForward,Fashion,707 Style Ave,FashionCity,Trendland,info@fashionforward.com,1556677889,Designer Chic,0,0,0,0,0
BuildSmart,Construction,1010 Smart St,Smart City,Buildland,contact@buildsmart.com,5566778898,Jamie Wise,0,0,0,0,0
TechWave Solutions,Technology,200 Tech Park,Innovate City,TechLand,info@techwave.com,1234567890,Jordan Tech,0,0,0,0,0
