name,sector,address,city,country,email,phone,owner,safety_grievances,pay_grievances,conditions_grievances,treatment_grievances,workload_grievances
TravelWise Agency,Travel,900 Explore Blvd,Travel City,Wanderland,info@travelwise.com,1167890123,Casey Travel,0,0,0,0,0
Green Energy Partners,Energy,35 Solar Street,Sunnytown,EcoNation,partners@greenenergy.com,1122334455,Alex Green,0,0,0,0,0
HydroTech Innovations,Utilities,1020 River Road,Watertown,Hydroland,info@hydrotech.innovations,9988776644,Brooke R. Rivers,0,0,0,0,0
Digital Solutions Corp.,Technology,123 Tech Blvd,Digital City,Techland,support@digitalsolutions.com,1901234567,Mr. Digital,2,2,2,2,2
AutoDrive,Automotive,505 Motorway,AutoCity,DriveLand,info@autodrive.com,1011122334,Car Speed,0,0,0,0,0
EduLearn Corp.,Education,34 Knowledge Blvd,LearnCity,EduNation,contact@edulearn.com,5566778899,Prof. Teach,0,0,0,0,0
SkyHigh Aviation,Aerospace,789 Skyway,AeroCity,AeroLand,contact@skyhighaviation.com,6677889900,Henry Sky,0,0,0,0,0
Blue Sky Airlines,Transportation,1313 Skyway,Aero City,Atlantis,contact@blueskyairlines.com,1423456789,Mia Flight,0,0,0,0,0
Health First Clinics,Healthcare,404 Wellness Blvd,Health City,Careland,contact@healthfirstclinics.com,1888999000,Sam Healer,0,0,0,0,0
Innovate Labs,Technology,654 Lab Rd,Techville,InnovateLand,contact@innovatelabs.com,1234567899,Taylor Lab,0,0,0,0,0
SunTech Innovations,Energy,23 Solar Street,Sunnytown,EcoNation,contact@suntechinnovations.com,1122334466,Jordan Green,0,0,0,0,0
Green Earth Solutions,Environmental,456 Greenway Blvd,Eco Town,Greentopia,contact@greenearth.com,9876543210,Eco Green,0,0,0,0,0
Adventure Travels,Travel,753 Explorer Rd,Adventure City,Wanderland,info@adventuretravels.com,1555666777,Mr. Globe Trotter,0,0,0,0,0
Guardians,Security,1500 Secure Ave,Safety City,Secureland,contact@guardians.com,3345678903,Jordan Black,0,0,0,0,0
Auto Dynamics,Automotive,321 Drive Lane,Motorville,Autoland,info@autodynamics.com,9988776655,Jordan Drive,0,0,0,0,0
Real Estate Vision,Real Estate,1111 Property Blvd,Realty City,UAE,info@realestatevision.com,6655443322,Karen Nelson,0,0,0,0,0
TechFarmers,Technology,987 Tech Lane,Tech Town,USA,info@techfarmers.com,4455667788,Farmer Fields Jr.,0,0,0,0,0
EcoSolutons,Environmental,12000 Greenway,Eco City,Sustainland,contact@ecosolutions.com,9988776655,Ella Green,0,0,0,0,0
Tech Innovators Inc.,Technology,456 Silicon Ave,Techville,USA,contact@techinnovators.com,1234567890,John Tech,2,3,1,2,3
GreenEnergy Co.,Energy,456 Solar Ave,Eco Town,GreenLand,contact@greenenergy.com,1987654321,Taylor Green,0,0,0,0,0
TravelWorld Agency,Travel & Tourism,22 Adventure Ave,TravelCity,Touristan,info@travelworld.com,5566778899,Globe Trotter,0,0,0,0,0
Sportify,Sports,741 Arena Rd,Sport City,AthleteLand,contact@sportify.com,5566889900,Jamie Sport,0,0,0,0,0
Urban Eats,Food & Beverage,258 Culinary Rd,FoodCity,TasteLand,info@urbaneats.com,1415161718,Olivia Chef,0,0,0,0,0
MediaWorks,Media,1000 Broadcast Blvd,Media City,Mediatopia,support@mediaworks.com,1112131415,Sam Media,0,0,0,0,0
Aqua Wave Ltd.,Manufacturing,789 Ocean Drive,Seaside,Atlantis,hello@aquawave.com,1234567890,Jill Blue,0,1,0,0,0
AutoDrive Motors,Automotive,1111 Drive Ave,Motor City,Autoland,contact@autodrive.auto,1122334533,Car Driver,0,0,0,0,0
HealthFirst Medical,Healthcare,9101 Wellness Way,Healthtown,Careland,support@healthfirst.med,1666000333,Taylor Health,0,0,0,0,0
Flavorful Enterprises,Food & Beverage,15 Aroma Blvd,Taste Town,Culinaryland,contact@flavorfulenterprises.com,2223334455,Chef Zest,0,0,0,0,0
BuildIt Construction,Construction,1414 Construct Lane,Construct City,Buildland,contact@buildit.build,1122334566,Builder Bob,0,0,0,0,0
FreshBite Foods,Food & Beverage,102 Tasty Ave,Flavor Town,Gourmetia,info@freshbite.com,3344556677,Emma Chef,0,0,0,0,0
UrbanGrow,Urban Farming,34 City Block,Metropolis,Urbania,contact@urbangrow.com,1987654321,Bob Urban,0,0,0,0,0
Health First,Healthcare,303 Wellness Way,Health City,Careland,info@healthfirst.com,3344556677,Dr. Care,0,0,0,0,0
Windy Heights Limited,Renewable Energy,202 Windy Way,BreezyTown,Windland,info@windyheights.com,2345678901,Breeze Holdings,0,0,0,0,0
ForestEdge Lumber,Manufacturing,174 Timber Trail,Woodland,Leafland,contact@forestedgelumber.com,4455667812,Bark Wood,0,0,0,0,0
GreenWave Transport,Transportation,1100 Wave Rd,TransitCity,WaveLand,support@greenwavetransport.com,8899001122,Hannah Yellow,0,0,0,0,0
City Builders,Construction,407 Build St,Construct City,BuildLand,info@citybuilders.com,2233445572,Jordan Plan,0,0,0,0,0
BuildRight Construction,Construction,600 Build St.,ConstructVille,BuildLand,contact@buildrightconstruction.com,9900223344,Casey White,0,0,0,0,0
HealthFirst Clinics,Healthcare,456 Health St,Wellness Town,Healthland,info@healthfirst.clinic,1555666777,Dr. Heal,0,0,0,0,0
Green Energy Solutions,Energy,456 Solar Lane,Eco City,Sustainland,info@greenenergy.sol,9876543210,Eco Warrior,0,0,0,0,0
GreenLeaf Agriculture,Agriculture,45 Farm Lane,Agro Town,Farmville,contact@greenleafagri.com,1987654321,Pat Green,0,0,0,0,0
MediCare Health Group,Healthcare,808 Health Blvd,Health City,Healthland,group@medicare.health,9988776655,Care Healer,0,0,0,0,0
AquaPure Systems,Water,800 Aqua Lane,WaterCity,Hydroland,contact@aquapuresystems.com,1100998877,Taylor Aqua,0,0,0,0,0
Foodies Delight,Food & Beverage,99 Gourmet Rd,Culinary City,Gastronomia,contact@foodiesdelight.food,9988776655,Daisy Green,0,0,0,0,0
Foodies Delight,Food & Beverage,505 Gourmet Rd.,Food City,Cuisineland,info@foodiesdelight.com,6677889900,Chef Gourmet,0,0,0,0,0
Tech Pioneers,Technology,258 Innovate Rd,Tech City,Innovatia,contact@techpioneers.com,1011121314,Pioneer Tech,0,0,0,0,0
CloudReach Airlines,Aviation,1010 Cloud St,Aero City,Flyland,info@cloudreach.air,1122334455,Jordan Wing,0,0,0,0,0
FinancePro,Finance,1111 Wealth Ave,Finance Town,Richland,info@financepro.com,6654321098,Investor Ian,0,0,0,0,0
GreenTech Innovators,Technology,300 Innovation Dr.,Tech City,Innovatia,contact@greentech.com,1778899001,Taylor Green,0,0,0,0,0
GlamourGears,Retail,321 Glam St,Fashion City,StyleLand,hello@glamourgears.com,5678905678,Liam Taylor,0,0,0,0,0
Auto Advance,Automotive,654 Drive St,Motor City,Autoland,info@autoadvance.auto,1999000111,Alex Drive,0,0,0,0,0
Blue Wave Shipping,Logistics,789 Dockside Drive,Portside,Atlantis,support@bluewave.com,1230984568,Liam Ocean,0,0,0,0,0
Eco Light Systems,Renewable Energy,123 Wind Ave,GreenCity,EcoWorld,info@ecolightsystems.com,9988773347,Eco Light,0,0,0,0,0
SkyHigh Airlines,Transportation,1 Flight Path,AirCity,SkyLand,contact@skyhigh.com,4455667798,Taylor Flight,0,0,0,0,0
Urban Developments,Construction,456 Build Ave,Construct City,Buildland,info@urbandevelopments.com,9988776655,Michael Brown,0,0,0,0,0
UrbanGreen Landscaping,Services,789 Greenway,GardenCity,LandLand,contact@urbangreenlandscaping.com,3345678901,Green Thumb,0,0,1,0,0
RetailRush,Retail,1400 Shop St,Retail City,Shopland,hello@retailrush.com,1414151617,Alex Shop,0,0,0,0,0
BuildTech Solutions,Construction,812 Builder Street,Constructopolis,Buildland,solutions@buildtech.com,5566778801,Morgan Taylor,0,0,0,0,0
Transport Innovators,Transportation,606 Transit Road,Transport City,Mobilia,info@transportinnovators.trans,1112223,Transport Chief,0,0,0,0,0
Creative Minds,Design,600 Art Ave,Design City,Creativia,contact@creativeminds.design,1323344556,Jamie Creative,0,0,0,0,0
AquaTech Services,Utilities,123 River Road,Watertown,Hydroland,support@aquatech.water,9988776659,Brook Stream,0,0,0,0,0
FashionFutures,Retail,8005 Style Ave,Fashion City,Trendland,future@fashionfutures.com,9988776582,Morgan S. Trend,0,0,0,0,0
Foodies Delight,Food & Beverage,159 Gourmet Ave,FoodCity,TasteLand,support@foodiesdelight.com,6677889905,Taste Group,0,0,0,0,0
Digital Dreems,Technology,456 Cyber St,Techville,Innovatia,contact@digitaldreams.tech,1555009009,Sam Code,0,0,0,0,0
BuildRight,Construction,707 Construct St,Build City,Constructland,contact@buildright.com,8899001122,Jordan Builder,0,0,0,0,0
Streamline Media,Media,1002 Broadcast Blvd,Media City,Mediatopia,contact@streamlinemedia.com,7788990015,Jordan River,0,0,0,0,0
WaterWorks,Water Management,999 River Rd,WaterVille,HydroLand,info@waterworks.com,1314151617,Nina Water,0,0,0,0,0
Finance Gurus,Finance,1100 Money St,Finance City,Bankland,support@financegurus.com,3322114455,Chris Blue,1,0,1,0,1
Health First Clinic,Healthcare,789 Wellness Rd,Healthtown,Careland,info@healthfirst.com,1122334455,Dr. Alice Brown,0,0,0,0,0
SkyWay Freight,Logistics,419 Sky St.,SkyCity,SkyLand,support@skyway.com,9900990023,Sky Navigator,0,0,0,0,0
Eco Innovations,Energy,789 Eco Lane,Eco City,Greenland,info@ecoinnovations.com,9876543214,Ella Green,0,0,0,0,0
Digital Creators,Media,321 Creative Ln,Creativity City,Artland,info@digitalcreators.media,9056789012,Creator Art,0,0,0,0,0
HealthFirst Clinics,Healthcare,789 Wellness Blvd,Healthtown,Careland,support@healthfirstclinics.health,1122334455,Casey Health,0,0,0,0,0
Finance Gurus,Finance,456 Money St,Finance City,Wealthland,contact@financegurus.fin,123456789,Rich Cash,0,0,0,0,0
Green Energy Solutions,Energy,456 Solar Street,Eco Town,Sustainia,contact@greenenergy.com,2345678901,Eco Ventures,0,0,0,0,0
BuildStrong,Construction,159 Builder St,Constructopolis,Buildland,info@buildstrong.com,1445566778,Drew Dune,0,0,0,0,0
Artistry,Art,1600 Canvas Ln,Art City,Creativeland,info@artistry.com,1616171819,Pat Art,0,0,0,0,0
TravelNow Agency,Travel,808 Explore Blvd,Adventure City,TravelLand,contact@travelnowagency.com,7788990011,Wander Lust,0,0,0,0,0
Eco Warriors,Environment,369 Green Blvd,Eco City,Greenland,support@ecowarriors.com,1434455667,Jamie Earth,0,0,0,0,0
BuildSmart Solutions,Construction,321 Smart Blvd,Smart City,USA,contact@buildsmart.solutions,2223344556,Smart Builder,0,0,0,0,0
EduLearn Systems,Education,78 Knowledge St,EduCity,Learnia,info@edulearnsystems.com,4567890123,David Brown,0,0,0,0,0
TechSavvy Solutions,Technology,1212 Tech Blvd,Silicon Valley,Techland,info@techsavvysolutions.com,6622334455,Taylor Byte,0,0,0,0,0
HealthPlus Inc,Healthcare,456 Wellness Blvd,Health City,Careland,support@healthplus.care,1122445566,Dr. Care,0,0,0,0,0
Health First,Healthcare,3030 Wellness Blvd,Health City,Careland,contact@healthfirst.com,6644332211,Care Leader,0,0,0,0,0
GreenEnergy Corp,Energy,12 Solar Ave,Sunnytown,Solaria,info@greenenergy.sol,1234567890,Sam Green,0,0,0,0,0
LogiTrans,Logistics,12004 Transport Ln,Logistic City,Moveland,info@logitrans.com,2123456789,Mr. Freight,0,0,0,0,0
Tech Pioneers,Technology,1200 Innovate Rd,TechCity,FutureLand,contact@techpioneers.com,1011121314,Kyle Steel,0,0,0,0,0
Quantum Systems,Information Technology,132 Innovation Drive,Techville,Futuristan,support@quantumsystems.com,1234567899,Morgan Quantum,0,0,0,0,0
Eco Innovations Ltd,Energy,22 Solar Drive,Eco City,Greenland,hello@ecoinnovations.com,9876543214,Sam G. Green,0,0,0,0,0
SafeGuard Security,Security,852 Secure St,Safe City,Secureland,contact@safeguard.com,1778899001,Morgan Secure,0,0,0,0,0
Urban Builders,Construction,1314 Brick Road,Buildtown,Constructia,contact@urbanbuilders.com,1212345678,Jamie Mason,0,0,0,0,0
HealthFirst Inc,Healthcare,56 Wellness Way,HealthCity,Careland,support@healthfirstinc.com,3456789012,Carol White,0,0,0,0,0
Green Energy Corp,Energy,34 Solar St,Sunnytown,EcoLand,contact@greenenergy.com,9988776655,Ava Green,0,0,0,0,0
CarTech Solutions,Automotive,160 Drive Ave,AutoCity,CarLand,info@cartechsolutions.com,6677889901,Henrietta Fordson,0,0,0,0,0
Eco Warriors,Environment,909 Greenway,Eco City,Greenland,contact@ecowarriors.green,9900112233,Earth Saver,0,0,0,0,0
AquaPure Waters,Utilities,101 Waterway Blvd,Hydro City,Aquatica,contact@aquapure.com,1122334455,Morgan Waters,0,0,0,0,0
Green Energy Solutions,Energy,300 Solar Ave,EcoCity,Greenland,contact@greenenergysolutions.com,1234567890,Eco Green,0,1,0,1,0
Realty Dreams,Real Estate,1133 Dream Ave,Realty City,UAE,support@realtydreams.com,6655443324,Michael Nelson,0,0,0,0,0
Banking Wizards,Finance,789 Currency Rd,Banktown,Wealthland,help@bankingwizards.com,4455667792,Finance Group,1,1,0,2,2
EcoTech Solutions,Technology,131 Silicon Ave,Techville,Innovatia,contact@ecotech.com,1234567895,Riley Eco,0,0,0,0,0
TechnoGears,Technology,101 Tech Park,Innovate City,Techland,info@technogears.tech,1234567890,Alice Gearson,0,0,0,0,0
AutoDrive,Automotive,1010 Motorway,AutoCity,Carland,contact@autodrive.com,1011122334,Drive Fast,4,5,4,5,4
TechBuild Partners,Technology,105 Tech Park,Tech City,TechLand,partners@techbuild.com,1234567894,Casey Tech,0,0,0,0,0
Chef's Choice,Food & Beverage,127 Culinary Street,Culinary City,Foodland,contact@chefschoice.com,6677889905,Chef Baker,0,0,0,0,0
Eco Power Solutions,Renewable Energy,789 Solar Ave.,Eco City,Greenland,info@ecopowersolutions.com,1234567894,Ella Green,0,0,0,0,0
Urban Builders,Construction,300 Build Lane,Construct City,Buildistan,contact@urbanbuilders.com,2233445566,Alex Build,0,0,0,0,0
Tech Innovators Inc,Technology,123 Silicon Ave,Tech City,Innovatia,info@techinnovators.com,1234567890,Tech Savvy,0,0,0,0,0
Adventure Tours Co.,Travel,901 Adventure Ave,Explore City,TravelLand,info@adventuretours.com,2233445567,Jamie Wander,0,0,0,0,0
Media Masters,Media,1010 Broadcast Blvd,Media City,Mediatopia,info@mediamasters.com,6677665544,Media Leader,0,0,0,0,0
EduWorld,Education,2000 Knowledge Rd,Learnville,Educatia,contact@eduworld.com,9988772233,Chris E. Teach,0,0,0,0,0
EcoTech Innovations,Environmental,77 Green Avenue,Eco City,USA,contact@ecotech.innovations,1234567892,Mia Eco,0,0,0,0,0
Bright Horizons Daycare,Education,406 Knowledge Blvd,Learnville,EduNation,daycare@brighthorizons.edu,8899001144,Clever Hawk,0,0,0,0,0
Solaris Energy,Energy,78 Sun Blvd,Solar City,Sunland,contact@solaris.energy,9988773344,Sunny Ray,0,0,0,0,0
HarvestGold Farms,Agriculture,888 Harvest Rd,Farmville,Agriland,info@harvestgold.farms,1555000555,Pat Grower,0,0,0,0,0
StyleHub,Fashion,1100 Trend Ave,Fashion City,StyleLand,contact@stylehub.com,9900222233,Chris Trend,0,0,0,0,0
Farm Fresh,Agriculture,909 Harvest Ln,Agro City,Farmville,info@farmfresh.com,1122334456,Henry Harvest,0,0,0,0,0
FinServe Banking,Finance,1200 Money Ave,Finance City,Bankland,info@finservebanking.com,9900112233,Morgan Cash,0,0,0,0,0
Adventure Travels,Travel,404 Explorer Road,Wanderlust City,Voyageland,contact@adventuretravels.com,5566778899,Mr. Journey,0,0,0,0,0
Build It Fast,Construction,756 Build Blvd,Construct City,Buildland,fast@builditfast.com,1667788993,Taylor Builder,0,0,0,0,0
Finance Gurus,Finance,1010 Money St,Finance City,Moneyland,contact@financegurus.com,6677889900,Penny Wise,0,0,0,0,0
Fashion Forward,Fashion,789 Style St,Fashion City,Trendland,contact@fashionforward.com,7788990011,Pat Style,0,0,0,0,0
Innovative Solutions,Technology,47 Silicon Ave,Tech City,Innovatia,support@innovativesolutions.tech,1234567891,Bob Smith,0,0,0,0,0
FinSecure,Finance,1100 Money St,Finance City,Bankland,contact@finsecure.com,1111121314,Chris Finance,0,0,0,0,0
Commerce Kings,Retail,5555 Bargain Lane,Retail City,Shopland,hello@commercekings.com,1213141516,Sales Chief,0,0,0,0,0
Farmers Guild,Agriculture,134 Future Rd,Agri Town,Farmland,guild@farmersguild.agri,8899001218,Farmer Jim,0,0,0,0,0
AgriGrowth Ltd.,Agriculture,200 Farm Lane,Agro Town,Farmville,contact@agrigrowth.com,1122334455,Jane Smith,0,0,0,0,0
Travel Ventures,Travel,505 Adventure Road,Travel City,ExploreLand,contact@travelventures.com,6677889900,Explorer Max,0,0,0,0,0
Health First Clinic,Healthcare,789 Wellness Street,Health City,Careland,info@healthfirst.com,1122334455,Dr. Care,0,0,0,0,0
GreenFuture,Renewable Energy,45 Solar Lane,Sunnytown,EcoLand,info@greenfuture.com,9876543210,Samantha Green,0,0,0,0,0
Transport Solutions,Logistics,1500 Transport Ave,Logi City,TrackLand,info@transportsolutions.com,9900666678,Sam Track,0,0,0,0,0
FashionForward,Retail,159 Style St,Fashion City,Trendland,hello@fashionforward.com,2200556677,Olivia Style,2,2,2,2,2
AgriGrowth Corp.,Agriculture,159 Farm Road,Harvest Town,Agroland,info@agrigrowth.com,1556677889,Morgan Field,0,0,0,0,0
BuildIt Construction,Construction,808 Construct Lane,Build City,USA,info@buildit.construct,9900112233,Builder Craft,0,0,0,0,0
Foodies Delight,Food & Beverage,8000 Gourmet Road,Foodtown,Culinaryland,contact@foodiesdelight.food,1555000223,Jamie Cook,0,0,0,0,0
Fashion Trends,Fashion,1212 Vogue Street,Fashionville,Trendland,contact@fashiontrends.com,4455667788,Jordan Style,0,0,0,0,0
AutoDrive Tech,Automotive,812 Drive Lane,Autotown,Japan,tech@autodrive.motors,6677889909,Drive Fast,0,0,0,0,0
AgriGrowth,Agriculture,201 Greenway Rd,Farmville,AgriLand,growth@agrigrowth.com,1234567891,Alex Farmer,0,0,0,0,0
EduSmart Solutions,Education,104 Learning Ave,Knowledge Town,Learnia,info@edusmartsolutions.com,4455667789,Jamie Teach,0,0,0,0,0
Trendsetters Inc.,Fashion,789 Vogue Blvd,Fashion City,Trendland,contact@trendsetters.fashion,3344556678,Style Icon,0,0,0,0,0
MediCare Services,Healthcare,909 Health Blvd,Caretown,Healthland,contact@medicare.com,2234567890,Dr. Care,0,0,0,0,0
ChicDesigns,Retail,8004 Style Ave,Fashion City,Trendland,support@chicdesigns.com,9988776581,Taylor Mode,0,0,0,0,0
HydroTech Solutions,Utilities,456 Stream Street,Watertown,Hydroland,support@hydrotech.water,9988776655,River Brooks,0,0,0,0,0
Foodies Delight,Food,1000 Gourmet Ave,FoodTown,Cuisineland,info@foodiesdelight.com,9900334550,Chef Cook,0,0,0,0,0
SolarTech,Renewable Energy,303 Solar St.,SunCity,SolarLand,info@solartech.com,9900112233,Sun Holdings,0,0,0,0,0
EduTech Innovations,Education,789 Learning St,Knowtown,Learnland,support@edutechinnovations.com,3456789012,Prof. Edu Wise,0,1,0,0,1
GreenCity Renewables,Renewable Energy,202 Eco Blvd,GreenCity,EcoWorld,contact@greencityrenewables.com,9988773350,Eco Innovations,0,0,0,0,0
Tech Solutions Corp,Technology,101 Tech Ave,Innovate City,Techland,info@techsolutions.com,1234567890,Tech Guru,0,0,0,0,0
SafeNet,Security,1500 Secure Ave,Safety City,Secureland,info@safenet.com,3345678904,Taylor Black,0,0,0,0,0
AgriGrowth Farms,Agriculture,12 Harvest Lane,Farmville,Agroland,info@agrigrowth.com,9988776655,Farmer Joe,0,0,0,0,0
Express Auto Services,Automotive,805 Motorway,Autotown,Carland,support@expressautos.com,5566778899,Mr. Speedy,0,0,0,0,0
HarvestFresh Farms,Agriculture,1313 Farm Lane,Harvest City,Agroland,contact@harvestfresh.com,1314151617,Field Farmer,1,2,1,0,1
BioFuel Innovations,Renewables,654 Green Lane,EcoCity,Bioland,info@biofuel.innovations,6677889900,Leaf Green,0,0,0,0,0
TravelEase,Travel,333 Journey Rd,Travelville,Wanderland,contact@travelease.com,4455667788,Alex Wander,0,0,0,0,0
Health First Clinic,Healthcare,654 Wellness Way,Health City,Medica,contact@healthfirst.com,5566778899,Alex Health,0,0,0,0,0
EduFuture,Education,789 Learning Ln,Edu City,Learnland,info@edufuture.edu,1555000666,Prof. John Teach,0,0,0,0,0
MediaMinds,Media,1000 Broadcast Blvd,Mediaville,Broadcastia,info@mediaminds.media,1445566778,Anchor Voice,0,0,0,0,0
Build It Right,Construction,700 Build St,Construct City,Buildland,info@builditright.com,1222333444,Builder Bob,2,1,1,1,2
Fashion Forward,Fashion,1010 Style St,Fashion City,Trendland,contact@fashionforward.com,7788990011,Felicity Fashion,0,0,0,0,0
HealthFirst Wellness,Healthcare,311 Wellness Way,Healthville,Mediland,info@healthfirstwellness.com,4455667788,Jordan Care,0,0,0,0,0
BuildMaster,Construction,789 Master Ave,Mastertown,Masterland,info@buildmaster.com,1122334455,Master Mike,0,0,0,0,0
Travel Ventures,Travel,900 Adventure Rd,TravelCity,ExploreLand,contact@travelventures.com,8901234567,Hank Explore,0,0,0,0,0
Wave Riders Co.,Marine,2324 Surf St,Wave City,Marineland,support@waveriders.com,1765432123,Taylor Bay,0,0,0,0,0
